OBJECTID_1,OBJECTID,STATE,COUNTY,TRACT,BLKGRP,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPo,SUM_NonHis,SUM_NHOneR,SUM_NH_Whi,SUM_NH_Bla,SUM_NH_AmI,SUM_NH_Asi,SUM_NH_Haw,SUM_NH_Oth,SUM_NH_2or,SUM_VAP_To,SUM_VAP_Hi,SUM_VAP_No,SUM_VAP_NH,SUM_VAP__1,SUM_VAP__2,SUM_VAP__3,SUM_VAP__4,SUM_VAP_Ha,SUM_VAP__5,SUM_VAP__6,SUM_TotHou,SUM_OccHU,SUM_Vacant,BG_ID,GEOID,BG_ID_1, Median_HHI ,No_HS,HS_Graduate,Some_College,BS_and_Higher,Shapearea,Shapelen,Percent_No_HS,Percent_HS_Graduate,Percent_Some_College,Percent_BS_and_Higher,% No HS
1394,1394,48,201,530300,2,504,283,504,150,354,347,9,334,1,0,0,3,7,397,85,312,306,8,295,0,0,0,3,6,283,220,63,4.82015E+11,15000US482015303002,4.82015E+11," 20,417 ",130,155,126,19,3923470.322,8887.309846, 30 ,36.046512,29.302326,4.418605,30.2%
842,842,48,201,420500,2,1848,571,1848,1388,460,456,60,384,2,10,0,0,4,1192,827,365,365,53,302,2,8,0,0,0,571,533,38,4.82014E+11,15000US482014205002,4.82014E+11," 20,532 ",846,386,92,111,9787103.669,16433.82062, 59 ,26.898955,6.41115,7.735192,59.0%
277,277,48,201,233600,1,1059,463,1059,249,810,804,5,795,1,2,0,1,6,786,140,646,640,5,631,1,2,0,1,6,463,394,69,4.82012E+11,15000US482012336001,4.82012E+11," 20,542 ",170,201,255,79,34604846.19,34729.35672, 24 ,28.510638,36.170213,11.205674,24.1%
866,866,48,201,421401,1,1390,605,1390,1256,134,131,35,77,1,16,0,2,3,882,788,94,92,29,50,0,12,0,1,2,605,418,187,4.82014E+11,15000US482014214011,4.82014E+11," 20,581 ",489,279,29,67,1153556.054,5290.693565, 57 ,32.291667,3.356481,7.75463,56.6%
289,289,48,201,240502,3,2243,979,2243,1251,992,981,49,922,0,9,0,1,11,1390,758,632,627,30,588,0,9,0,0,5,979,848,131,4.82012E+11,15000US482012405023,4.82012E+11," 20,638 ",431,509,312,0,2138493.084,8269.980542, 34 ,40.654952,24.920128,0,34.4%
477,477,48,201,313500,1,833,334,833,146,687,681,4,672,0,5,0,0,6,627,91,536,530,4,521,0,5,0,0,6,334,295,39,4.82013E+11,15000US482013135001,4.82013E+11," 20,739 ",179,135,74,70,4304949.666,11790.07047, 39 ,29.475983,16.157205,15.283843,39.1%
102,102,48,201,212300,5,1225,468,1225,1107,118,114,90,18,1,5,0,0,4,909,803,106,104,81,18,1,4,0,0,2,468,394,74,4.82012E+11,15000US482012123005,4.82012E+11," 20,809 ",363,76,49,36,5221911.87,9319.515354, 69 ,14.503817,9.351145,6.870229,69.3%
1208,1208,48,201,453403,2,1820,1036,1820,745,1075,1068,63,813,7,179,0,6,7,1261,473,788,782,50,559,6,162,0,5,6,1036,699,337,4.82015E+11,15000US482014534032,4.82015E+11," 20,885 ",418,377,137,24,3986912.895,9634.953542, 44 ,39.435146,14.330544,2.51046,43.7%
590,590,48,201,331500,3,650,280,650,24,626,621,2,612,4,2,0,1,5,500,16,484,481,1,476,2,2,0,0,3,280,261,19,4.82013E+11,15000US482013315003,4.82013E+11," 20,957 ",115,182,120,87,3288773.814,8173.638375, 23 ,36.111111,23.809524,17.261905,22.8%
1397,1397,48,201,530400,2,982,428,982,422,560,555,95,454,3,2,0,1,5,764,266,498,493,94,393,3,2,0,1,5,428,365,63,4.82015E+11,15000US482015304002,4.82015E+11," 20,959 ",314,173,66,15,8775222.955,15008.13865, 55 ,30.457746,11.619718,2.640845,55.3%
236,236,48,201,232200,4,531,211,531,363,168,163,104,51,0,8,0,0,5,349,217,132,128,87,33,0,8,0,0,4,211,156,55,4.82012E+11,15000US482012322004,4.82012E+11," 21,050 ",500,254,196,10,9813666.507,14229.45013, 52 ,26.458333,20.416667,1.041667,52.1%
1050,1050,48,201,432802,2,2344,1287,2344,1353,991,965,325,322,1,315,0,2,26,1770,888,882,863,314,254,1,293,0,1,19,1287,1045,242,4.82014E+11,15000US482014328022,4.82014E+11," 21,065 ",513,402,316,271,3569888.494,9303.369069, 34 ,26.764314,21.038615,18.04261,34.2%
1396,1396,48,201,530400,1,1620,647,1620,681,939,935,26,901,0,8,0,0,4,1217,435,782,781,20,755,0,6,0,0,1,647,549,98,4.82015E+11,15000US482015304001,4.82015E+11," 21,125 ",442,274,202,71,8351167.732,13513.08599, 45 ,27.704752,20.424671,7.178969,44.7%
98,98,48,201,212300,1,1107,390,1107,988,119,119,74,40,1,3,0,1,0,798,693,105,105,69,31,1,3,0,1,0,390,339,51,4.82012E+11,15000US482012123001,4.82012E+11," 21,161 ",244,167,18,9,3017085.085,7105.78131, 56 ,38.127854,4.109589,2.054795,55.7%
48,48,48,201,210400,2,721,249,721,675,46,42,28,13,0,1,0,0,4,507,464,43,41,27,13,0,1,0,0,2,249,218,31,4.82012E+11,15000US482012104002,4.82012E+11," 21,184 ",152,123,60,38,2642614.766,12688.51484, 41 ,32.975871,16.085791,10.187668,40.8%
1042,1042,48,201,432701,2,2851,1032,2851,2594,257,254,89,142,1,21,0,1,3,2173,1985,188,188,66,103,0,18,0,1,0,1032,814,218,4.82014E+11,15000US482014327012,4.82014E+11," 21,229 ",1116,298,59,115,3558731.178,10505.5873, 70 ,18.765743,3.715365,7.241814,70.3%
93,93,48,201,211700,3,1342,611,1342,464,878,871,18,834,9,5,0,5,7,968,301,667,662,16,636,5,3,0,2,5,611,491,120,4.82012E+11,15000US482012117003,4.82012E+11," 21,292 ",185,147,138,46,8012058.289,12424.20421, 36 ,28.488372,26.744186,8.914729,35.9%
483,483,48,201,313700,1,953,383,953,23,930,921,8,906,2,3,0,2,9,725,16,709,708,8,694,2,2,0,2,1,383,353,30,4.82013E+11,15000US482013137001,4.82013E+11," 21,302 ",103,291,168,65,4534105.515,9685.161832, 16 ,46.411483,26.794258,10.366826,16.4%
1370,1370,48,201,522100,4,1349,589,1349,688,661,651,484,119,6,42,0,0,10,1008,457,551,543,420,91,4,28,0,0,8,589,533,56,4.82015E+11,15000US482015221004,4.82015E+11," 21,349 ",146,214,103,161,5591303.088,9538.171206, 23 ,34.294872,16.50641,25.801282,23.4%
420,420,48,201,311200,2,2004,676,2004,1893,111,109,93,12,1,0,0,3,2,1397,1306,91,91,78,10,1,0,0,2,0,676,616,60,4.82013E+11,15000US482013112002,4.82013E+11," 21,422 ",1081,214,93,29,6408297.838,14615.95738, 76 ,15.102329,6.563162,2.046577,76.3%
1483,1483,48,201,533600,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,4.82015E+11,15000US482015336001,4.82015E+11," 21,422 ",212,180,218,0,2589817.413,15112.91567, 35 ,29.508197,35.737705,0,34.8%
72,72,48,201,211100,6,1315,503,1315,829,486,479,11,457,9,2,0,0,7,887,513,374,367,7,350,8,2,0,0,7,503,406,97,4.82012E+11,15000US482012111006,4.82012E+11," 21,465 ",546,187,72,51,3557357.019,7953.734476, 64 ,21.845794,8.411215,5.957944,63.8%
1077,1077,48,201,433501,1,2216,702,2216,1504,712,696,39,636,0,17,0,4,16,1469,1050,419,412,29,367,0,14,0,2,7,702,673,29,4.82014E+11,15000US482014335011,4.82014E+11," 21,475 ",737,239,51,55,3393246.222,7971.253301, 68 ,22.088725,4.713494,5.083179,68.1%
1199,1199,48,201,453200,3,2860,1113,2860,1481,1379,1337,120,1030,6,177,1,3,42,1926,925,1001,967,99,706,4,154,1,3,34,1113,1039,74,4.82015E+11,15000US482014532003,4.82015E+11," 21,507 ",575,482,293,92,4072086.9,10634.32778, 40 ,33.425798,20.319001,6.380028,39.9%
1443,1443,48,201,532100,4,1349,847,1349,621,728,717,106,606,1,3,0,1,11,902,404,498,493,70,418,1,3,0,1,5,847,504,343,4.82015E+11,15000US482015321004,4.82015E+11," 21,549 ",410,475,119,0,5958835.249,15750.56645, 41 ,47.310757,11.85259,0,40.8%
1082,1082,48,201,433502,3,2414,922,2414,1977,437,430,41,166,2,218,0,3,7,1597,1277,320,317,36,115,2,163,0,1,3,922,739,183,4.82014E+11,15000US482014335023,4.82014E+11," 21,576 ",794,196,238,150,2084601.972,7048.73427, 58 ,14.223512,17.271408,10.885341,57.6%
170,170,48,201,222501,1,1011,381,1011,873,138,137,29,94,0,13,0,1,1,658,559,99,98,27,63,0,7,0,1,1,381,279,102,4.82012E+11,15000US482012225011,4.82012E+11," 21,613 ",495,150,124,0,2001290.964,7689.984818, 64 ,19.505852,16.124837,0,64.4%
201,201,48,201,230700,1,828,273,828,435,393,384,25,357,1,0,1,0,9,571,259,312,304,25,277,1,0,1,0,8,273,248,25,4.82012E+11,15000US482012307001,4.82012E+11," 21,711 ",149,47,68,11,13573311.21,21051.61956, 54 ,17.090909,24.727273,4,54.2%
400,400,48,201,310600,5,1260,477,1260,1063,197,192,136,27,0,28,0,1,5,914,735,179,174,129,21,0,24,0,0,5,477,414,63,4.82013E+11,15000US482013106005,4.82013E+11," 21,786 ",366,141,109,49,3044599.84,9710.538941, 55 ,21.203008,16.390977,7.368421,55.0%
205,205,48,201,230800,2,1434,518,1434,318,1116,1111,30,1072,1,1,0,7,5,1099,194,905,903,24,871,1,1,0,6,2,518,475,43,4.82012E+11,15000US482012308002,4.82012E+11," 21,923 ",293,336,102,34,8707130.973,13858.922, 38 ,43.921569,13.333333,4.444444,38.3%
296,296,48,201,240801,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4.82012E+11,15000US482012408012,4.82012E+11," 22,010 ",307,245,229,0,3701755.591,10663.0253, 39 ,31.370038,29.321383,0,39.3%
871,871,48,201,421403,2,2153,612,2153,1682,471,451,83,200,0,166,0,2,20,1455,1129,326,309,59,116,0,133,0,1,17,612,570,42,4.82014E+11,15000US482014214032,4.82014E+11," 22,011 ",746,143,90,109,1776781.294,5345.530419, 69 ,13.143382,8.272059,10.018382,68.6%
943,943,48,201,423202,3,1693,742,1693,934,759,748,59,670,1,16,0,2,11,1115,619,496,488,44,429,1,14,0,0,8,742,591,151,4.82014E+11,15000US482014232023,4.82014E+11," 22,039 ",346,215,226,7,3763765.519,10048.33496, 44 ,27.078086,28.463476,0.881612,43.6%
53,53,48,201,210500,3,1645,554,1645,1354,291,287,103,179,2,1,0,2,4,1178,968,210,208,89,114,2,1,0,2,2,554,512,42,4.82012E+11,15000US482012105003,4.82012E+11," 22,227 ",409,266,177,64,9808644.233,18322.1667, 45 ,29.039301,19.323144,6.9869,44.7%
448,448,48,201,312400,1,767,455,767,190,577,573,36,524,0,13,0,0,4,582,120,462,459,36,410,0,13,0,0,3,455,331,124,4.82013E+11,15000US482013124001,4.82013E+11," 22,250 ",175,141,132,20,4527049.518,9264.558121, 37 ,30.128205,28.205128,4.273504,37.4%
602,602,48,201,331700,3,1350,552,1350,82,1268,1267,4,1260,1,2,0,0,1,1065,51,1014,1013,4,1006,1,2,0,0,1,552,507,45,4.82013E+11,15000US482013317003,4.82013E+11," 22,273 ",230,369,225,32,15561061.48,20255.58296, 27 ,43.107477,26.285047,3.738318,26.9%
1021,1021,48,201,432002,2,1532,987,1532,935,597,564,241,258,7,48,1,9,33,1330,780,550,519,222,237,5,46,1,8,31,987,795,192,4.82014E+11,15000US482014320022,4.82014E+11," 22,419 ",342,186,397,278,2433214.316,6479.782526, 28 ,15.461347,33.000831,23.108894,28.4%
430,430,48,201,311600,1,1287,447,1287,1213,74,68,15,46,0,5,0,2,6,837,784,53,49,9,36,0,4,0,0,4,447,373,74,4.82013E+11,15000US482013116001,4.82013E+11," 22,473 ",449,174,92,21,556512.7041,3495.309939, 61 ,23.641304,12.5,2.853261,61.0%
493,493,48,201,314001,2,668,402,668,53,615,600,224,124,0,252,0,0,15,613,47,566,552,216,104,0,232,0,0,14,402,353,49,4.82013E+11,15000US482013140012,4.82013E+11," 22,473 ",0,20,107,355,1299970.647,4775.752457, -   ,4.149378,22.19917,73.651452,0.0%
1075,1075,48,201,433400,1,3021,1283,3021,1910,1111,1083,251,634,2,192,0,4,28,2216,1337,879,863,216,476,1,166,0,4,16,1283,1162,121,4.82014E+11,15000US482014334001,4.82014E+11," 22,512 ",747,350,447,205,3451403.876,11844.11711, 43 ,20.011435,25.557461,11.720983,42.7%
906,906,48,201,422301,4,2033,628,2033,809,1224,1184,27,581,5,556,6,9,40,1305,519,786,764,21,359,2,369,6,7,22,628,533,95,4.82014E+11,15000US482014223014,4.82014E+11," 22,537 ",251,393,168,52,2552540.698,7194.923039, 29 ,45.486111,19.444444,6.018519,29.1%
1078,1078,48,201,433501,2,2738,828,2738,2535,203,199,65,110,1,21,0,2,4,1838,1692,146,145,43,85,1,16,0,0,1,828,771,57,4.82014E+11,15000US482014335012,4.82014E+11," 22,672 ",830,192,90,43,7707901.066,16617.58194, 72 ,16.623377,7.792208,3.722944,71.9%
1088,1088,48,201,440100,1,1365,533,1365,1224,141,135,41,65,0,24,4,1,6,1041,922,119,114,37,51,0,22,4,0,5,533,403,130,4.82014E+11,15000US482014401001,4.82014E+11," 22,676 ",545,390,17,20,11680824.37,17859.19839, 56 ,40.123457,1.748971,2.057613,56.1%
426,426,48,201,311500,1,2067,700,2067,1731,336,334,76,50,1,199,1,7,2,1441,1179,262,260,60,36,1,158,1,4,2,700,618,82,4.82013E+11,15000US482013115001,4.82013E+11," 22,692 ",567,244,76,22,10045415.45,19080.6239, 62 ,26.842684,8.360836,2.420242,62.4%
857,857,48,201,421201,1,2078,964,2078,1633,445,430,110,246,1,65,0,8,15,1581,1186,395,384,104,214,0,62,0,4,11,964,887,77,4.82014E+11,15000US482014212011,4.82014E+11," 22,727 ",393,214,98,211,2343583.33,6973.981692, 43 ,23.362445,10.69869,23.034934,42.9%
1565,1565,48,201,550603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015506032,4.82016E+11," 22,744 ",499,234,229,106,1045417.248,6358.187783, 47 ,21.910112,21.441948,9.925094,46.7%
534,534,48,201,321300,2,1746,753,1746,1313,433,427,150,264,8,4,0,1,6,1125,842,283,280,111,158,6,4,0,1,3,753,560,193,4.82013E+11,15000US482013213002,4.82013E+11," 22,768 ",531,171,219,79,2420100.901,8001.657914, 53 ,17.1,21.9,7.9,53.1%
948,948,48,201,423302,2,1681,994,1681,267,1414,1395,285,1074,2,30,0,4,19,1371,170,1201,1188,260,895,2,27,0,4,13,994,922,72,4.82014E+11,15000US482014233022,4.82014E+11," 22,801 ",147,321,357,144,4874089.983,11204.49771, 15 ,33.126935,36.842105,14.860681,15.2%
186,186,48,201,230200,1,697,370,697,69,628,621,35,585,1,0,0,0,7,595,48,547,542,35,507,0,0,0,0,5,370,294,76,4.82012E+11,15000US482012302001,4.82012E+11," 22,813 ",179,218,48,24,15214029.17,19867.72684, 38 ,46.481876,10.234542,5.117271,38.2%
1553,1553,48,201,550200,1,2168,1006,2168,793,1375,1331,85,1223,2,15,1,5,44,1452,505,947,923,71,835,2,11,1,3,24,1006,868,138,4.82016E+11,15000US482015502001,4.82016E+11," 22,813 ",267,484,265,53,6993441.101,15773.22406, 25 ,45.275959,24.789523,4.957905,25.0%
1435,1435,48,201,532001,1,1202,839,1202,248,954,931,46,870,1,13,0,1,23,816,160,656,643,44,589,0,10,0,0,13,839,483,356,4.82015E+11,15000US482015320011,4.82015E+11," 22,868 ",283,360,183,35,6095691.58,15600.51949, 33 ,41.811847,21.254355,4.065041,32.9%
1048,1048,48,201,432801,3,1386,550,1386,812,574,553,136,256,3,148,0,10,21,955,536,419,407,102,171,3,123,0,8,12,550,461,89,4.82014E+11,15000US482014328013,4.82014E+11," 22,872 ",185,164,204,136,1506282.268,6181.725908, 27 ,23.802612,29.608128,19.738752,26.9%
878,878,48,201,421600,2,2158,653,2158,2030,128,119,40,36,0,38,0,5,9,1352,1253,99,94,36,28,0,26,0,4,5,653,574,79,4.82014E+11,15000US482014216002,4.82014E+11," 22,880 ",551,94,62,58,4235324.324,8564.271307, 72 ,12.287582,8.104575,7.581699,72.0%
1122,1122,48,201,451001,3,1684,1007,1684,678,1006,984,310,604,2,59,0,9,22,1266,482,784,770,280,432,2,51,0,5,14,1007,827,180,4.82015E+11,15000US482014510013,4.82015E+11," 22,888 ",68,382,359,345,2898163.497,7668.988403, 6 ,33.102253,31.109185,29.896014,5.9%
193,193,48,201,230400,1,843,344,843,289,554,551,8,542,0,0,1,0,3,631,181,450,447,8,438,0,0,1,0,3,344,286,58,4.82012E+11,15000US482012304001,4.82012E+11," 22,917 ",295,144,122,69,9798758.404,22518.65369, 47 ,22.857143,19.365079,10.952381,46.8%
75,75,48,201,211200,3,757,318,757,469,288,284,9,274,0,1,0,0,4,566,336,230,226,9,216,0,1,0,0,4,318,255,63,4.82012E+11,15000US482012112003,4.82012E+11," 22,986 ",168,59,55,19,3462988.752,10069.73622, 56 ,19.601329,18.272425,6.312292,55.8%
1395,1395,48,201,530300,3,1208,616,1208,337,871,868,24,833,4,3,0,4,3,911,194,717,715,21,685,3,2,0,4,2,616,463,153,4.82015E+11,15000US482015303003,4.82015E+11," 22,993 ",273,309,192,29,10586679.65,15795.91154, 34 ,38.480697,23.910336,3.611457,34.0%
1377,1377,48,201,522302,1,2109,659,2109,1808,301,296,158,47,1,86,0,4,5,1514,1266,248,246,133,35,1,75,0,2,2,659,590,69,4.82015E+11,15000US482015223021,4.82015E+11," 23,077 ",696,299,104,116,4965502.739,9964.699509, 57 ,24.609053,8.559671,9.547325,57.3%
217,217,48,201,231200,3,1609,585,1609,321,1288,1283,24,1257,2,0,0,0,5,1002,189,813,813,18,794,1,0,0,0,0,585,528,57,4.82012E+11,15000US482012312003,4.82012E+11," 23,090 ",248,230,125,15,6293373.133,11875.48429, 40 ,37.216828,20.226537,2.427184,40.1%
403,403,48,201,310800,1,1353,504,1353,1297,56,55,22,32,0,1,0,0,1,878,841,37,36,15,20,0,1,0,0,1,504,410,94,4.82013E+11,15000US482013108001,4.82013E+11," 23,125 ",319,56,57,0,14988204.79,23468.46907, 74 ,12.962963,13.194444,0,73.8%
440,440,48,201,312000,1,1444,731,1444,185,1259,1223,520,486,4,210,1,2,36,1364,174,1190,1163,495,457,4,204,1,2,27,731,635,96,4.82013E+11,15000US482013120001,4.82013E+11," 23,125 ",63,45,65,360,11729469.44,25296.52444, 12 ,8.442777,12.195122,67.542214,11.8%
1255,1255,48,201,510100,2,831,443,831,503,328,320,210,82,6,19,0,3,8,690,388,302,294,195,73,6,17,0,3,8,443,350,93,4.82015E+11,15000US482015101002,4.82015E+11," 23,125 ",253,103,79,41,5235984.9,9835.130255, 53 ,21.638655,16.596639,8.613445,53.2%
917,917,48,201,422500,3,1163,856,1163,525,638,622,133,422,0,55,0,12,16,780,347,433,421,102,281,0,32,0,6,12,856,408,448,4.82014E+11,15000US482014225003,4.82014E+11," 23,177 ",127,293,297,33,3807645.874,11179.04684, 17 ,39.066667,39.6,4.4,16.9%
222,222,48,201,231500,2,1153,480,1153,112,1041,1036,7,1027,1,0,0,1,5,841,66,775,771,6,763,1,0,0,1,4,480,400,80,4.82012E+11,15000US482012315002,4.82012E+11," 23,264 ",254,298,189,62,5199031.517,10981.18094, 32 ,37.110834,23.536737,7.721046,31.6%
78,78,48,201,211300,3,1003,456,1003,268,735,730,45,680,0,0,0,5,5,762,175,587,584,44,535,0,0,0,5,3,456,335,121,4.82012E+11,15000US482012113003,4.82012E+11," 23,409 ",505,314,49,60,5716580.04,11918.79251, 54 ,33.836207,5.280172,6.465517,54.4%
1471,1471,48,201,533200,2,1049,481,1049,298,751,739,40,679,7,13,0,0,12,712,192,520,513,35,466,2,10,0,0,7,481,339,142,4.82015E+11,15000US482015332002,4.82015E+11," 23,462 ",111,179,189,84,8302697.664,11591.76191, 20 ,31.793961,33.57016,14.920071,19.7%
441,441,48,201,312000,2,2645,720,2645,214,2431,2376,797,1179,8,380,5,7,55,2527,205,2322,2271,782,1089,8,380,5,7,51,720,632,88,4.82013E+11,15000US482013120002,4.82013E+11," 23,495 ",73,36,86,497,8422330.836,15668.2257, 11 ,5.202312,12.427746,71.820809,10.5%
934,934,48,201,423000,1,2013,1127,2013,1162,851,833,151,648,1,18,1,14,18,1402,726,676,664,133,507,1,15,1,7,12,1127,739,388,4.82014E+11,15000US482014230001,4.82014E+11," 23,525 ",656,450,383,177,4277705.846,12872.9784, 39 ,27.010804,22.989196,10.62425,39.4%
80,80,48,201,211300,5,768,362,768,249,519,512,8,499,1,0,1,3,7,550,150,400,397,8,386,1,0,1,1,3,362,266,96,4.82012E+11,15000US482012113005,4.82012E+11," 23,546 ",278,326,35,20,7333925.859,13561.02951, 42 ,49.468892,5.311077,3.034901,42.2%
498,498,48,201,314002,4,1155,701,1155,140,1015,999,249,267,1,479,1,2,16,1045,126,919,905,215,246,1,440,1,2,14,701,670,31,4.82013E+11,15000US482013140024,4.82013E+11," 23,629 ",0,50,292,712,1521038.63,4973.191873, -   ,4.743833,27.703985,67.552182,0.0%
1466,1466,48,201,533000,1,1416,727,1416,424,992,981,22,940,8,10,0,1,11,1025,270,755,750,20,714,8,8,0,0,5,727,530,197,4.82015E+11,15000US482015330001,4.82015E+11," 23,632 ",275,259,334,35,12669563.91,16251.80695, 30 ,28.682171,36.987818,3.875969,30.5%
1081,1081,48,201,433502,2,733,472,733,511,222,212,22,188,0,0,0,2,10,476,318,158,153,19,133,0,0,0,1,5,472,266,206,4.82014E+11,15000US482014335022,4.82014E+11," 23,750 ",157,93,37,0,2073553.381,7426.923099, 55 ,32.404181,12.891986,0,54.7%
854,854,48,201,421102,1,2674,1205,2674,2392,282,272,83,170,3,11,0,5,10,1798,1573,225,218,57,143,3,11,0,4,7,1205,915,290,4.82014E+11,15000US482014211021,4.82014E+11," 23,787 ",902,333,172,16,2891262.04,8862.849411, 63 ,23.401265,12.08714,1.124385,63.4%
1125,1125,48,201,451002,3,1448,709,1448,551,897,872,85,737,2,29,14,5,25,957,355,602,586,76,470,2,24,9,5,16,709,566,143,4.82015E+11,15000US482014510023,4.82015E+11," 23,816 ",203,141,280,121,1829162.869,5572.143709, 27 ,18.926174,37.583893,16.241611,27.2%
47,47,48,201,210400,1,986,349,986,868,118,115,9,94,3,2,1,6,3,670,580,90,90,7,75,3,2,1,2,0,349,282,67,4.82012E+11,15000US482012104001,4.82012E+11," 23,854 ",338,266,34,13,3211599.672,7393.09143, 52 ,40.860215,5.222734,1.996928,51.9%
1556,1556,48,201,550301,3,5,2,5,0,5,5,0,5,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,2,2,0,4.82016E+11,15000US482015503013,4.82016E+11," 23,864 ",230,196,402,117,1279161.505,8636.194668, 24 ,20.740741,42.539683,12.380952,24.3%
109,109,48,201,220100,1,1394,488,1394,689,705,694,25,660,6,1,0,2,11,952,431,521,514,17,491,4,1,0,1,7,488,423,65,4.82012E+11,15000US482012201001,4.82012E+11," 24,007 ",266,278,234,56,13837645.33,18859.0188, 32 ,33.333333,28.057554,6.714628,31.9%
1562,1562,48,201,550402,2,690,410,690,176,514,501,78,382,0,39,0,2,13,533,123,410,401,70,298,0,31,0,2,9,410,340,70,4.82016E+11,15000US482015504022,4.82016E+11," 24,007 ",46,298,370,111,3502613.201,19764.86096, 6 ,36.121212,44.848485,13.454545,5.6%
1045,1045,48,201,432702,2,1891,661,1891,1478,413,406,231,92,0,77,1,5,7,1364,1002,362,357,204,78,0,71,1,3,5,661,635,26,4.82014E+11,15000US482014327022,4.82014E+11," 24,013 ",314,151,114,163,7313813.31,12359.17106, 42 ,20.350404,15.363881,21.967655,42.3%
1176,1176,48,201,452500,1,2578,990,2578,722,1856,1812,137,1326,12,332,1,4,44,1655,461,1194,1173,122,779,8,263,1,0,21,990,866,124,4.82015E+11,15000US482014525001,4.82015E+11," 24,080 ",411,511,380,119,4318221.321,9044.826566, 29 ,35.960591,26.741731,8.374384,28.9%
922,922,48,201,422600,4,1806,684,1806,1370,436,428,260,134,0,27,0,7,8,1233,878,355,352,222,104,0,23,0,3,3,684,606,78,4.82014E+11,15000US482014226004,4.82014E+11," 24,087 ",409,59,117,53,3734287.828,8015.001301, 64 ,9.247649,18.338558,8.30721,64.1%
101,101,48,201,212300,4,1401,534,1401,1326,75,71,35,28,6,2,0,0,4,987,922,65,64,30,26,6,2,0,0,1,534,436,98,4.82012E+11,15000US482012123004,4.82012E+11," 24,107 ",465,230,122,10,3342484.288,8552.09851, 56 ,27.811366,14.752116,1.20919,56.2%
286,286,48,201,240501,2,1501,713,1501,882,619,600,31,547,2,11,0,9,19,1013,566,447,435,27,389,2,10,0,7,12,713,577,136,4.82012E+11,15000US482012405012,4.82012E+11," 24,128 ",297,238,329,71,3695929.844,10692.77369, 32 ,25.454545,35.187166,7.593583,31.8%
1061,1061,48,201,433002,1,1507,595,1507,742,765,759,20,55,5,679,0,0,6,1113,493,620,615,18,29,5,563,0,0,5,595,477,118,4.82014E+11,15000US482014330021,4.82014E+11," 24,143 ",251,164,146,169,3228714.697,12904.60164, 34 ,22.465753,20,23.150685,34.4%
124,124,48,201,220700,1,1176,451,1176,754,422,418,80,330,1,2,0,5,4,798,470,328,324,69,252,0,1,0,2,4,451,410,41,4.82012E+11,15000US482012207001,4.82012E+11," 24,167 ",197,169,62,30,7120054.226,12572.00572, 43 ,36.899563,13.537118,6.550218,43.0%
630,630,48,201,332800,1,1163,423,1163,938,225,224,76,139,2,6,0,1,1,794,594,200,199,72,119,1,6,0,1,1,423,315,108,4.82013E+11,15000US482013328001,4.82013E+11," 24,167 ",243,144,48,7,5473225.782,10851.32887, 55 ,32.579186,10.859728,1.58371,55.0%
637,637,48,201,333100,1,1548,560,1548,877,671,664,123,509,0,30,0,2,7,1070,569,501,495,110,366,0,19,0,0,6,560,494,66,4.82013E+11,15000US482013331001,4.82013E+11," 24,201 ",208,217,205,199,4608090.793,9353.758374, 25 ,26.176116,24.728589,24.004825,25.1%
616,616,48,201,332200,3,752,267,752,264,488,486,14,472,0,0,0,0,2,542,159,383,382,12,370,0,0,0,0,1,267,231,36,4.82013E+11,15000US482013322003,4.82013E+11," 24,223 ",227,173,52,44,2783508,7406.342838, 46 ,34.879032,10.483871,8.870968,45.8%
880,880,48,201,421600,4,1625,513,1625,1488,137,135,34,78,3,7,0,13,2,1029,944,85,84,26,43,1,7,0,7,1,513,399,114,4.82014E+11,15000US482014216004,4.82014E+11," 24,262 ",554,268,20,64,1908209.678,7222.522966, 61 ,29.580574,2.207506,7.064018,61.1%
531,531,48,201,321200,1,1156,352,1156,868,288,276,135,124,0,17,0,0,12,672,491,181,178,106,59,0,13,0,0,3,352,337,15,4.82013E+11,15000US482013212001,4.82013E+11," 24,263 ",568,426,264,64,6637674.1,11386.29511, 43 ,32.223903,19.969743,4.84115,43.0%
1620,1620,48,201,553200,2,12,5,12,4,8,8,8,0,0,0,0,0,0,9,2,7,7,7,0,0,0,0,0,0,5,5,0,4.82016E+11,15000US482015532002,4.82016E+11," 24,298 ",66,103,163,194,6868841.573,20968.17372, 13 ,19.581749,30.988593,36.882129,12.5%
